0,01015948;0,01166307;0,02787518;0,04040082;0,05896303;0,02317188;0,04917586;0,42;0,42;0,42;0,43
0,008752451;0,010225514;0,023467533;0,056161562;0,058207948;0,021844914;0,044823081;0,42;0,42;0,42;0,43
0,008727154;0,010361124;0,02501911;0,057861205;0,059437895;0,022352733;0,044613057;0,42;0,42;0,42;0,44
0,008533511;0,01052911;0,024437805;0,059156071;0,05878629;0,021875043;0,044322143;0,43;0,42;0,42;0,44
0,007603236;0,010741724;0,01659809;0,059711529;0,051398395;0,018446729;0,040590052;0,43;0,44;0,44;0,45
0,007752795;0,01111301;0,020475814;0,060949095;0,054193686;0,01985061;0,04125469;0,44;0,44;0,44;0,46
0,00805656;0,011141105;0,024294386;0,06114331;0,055431824;0,020777719;0,043321714;0,44;0,43;0,43;0,45
0,008074048;0,011190214;0,022483871;0,060997652;0,055313519;0,021130786;0,043598705;0,44;0,43;0,43;0,45
0,005824722;0,010507152;0,0288615;0,051693057;0,042189438;0,019907905;0,040736071;0,48;0,47;0,48;0,49
0,005601148;0,01069427;0,02522509;0,05747472;0,04490879;0,02047496;0,04065084;0,49;0,49;0,47;0,48
0,005842765;0,010808876;0,02596781;0,054748219;0,043355762;0,020911848;0,041292095;0,47;0,48;0,47;0,48
0,005870668;0,010934814;0,027002429;0,055554405;0,044099833;0,020062667;0,040796357;0,48;0,48;0,48;0,47
0,005557228;0,010974624;0,022825214;0,053256905;0,041180114;0,018109486;0,040099343;0,48;0,49;0,49;0,45
0,005127342;0,010139962;0,00893568;0,042538038;0,0311705;0,014813814;0,037690048;0,50;0,50;0,50;0,45
0,005233186;0,010486333;0,0106688;0,050682052;0,037054419;0,017334167;0,036341981;0,52;0,51;0,51;0,48
0,00537363;0,010401124;0,021674505;0,049683324;0,038073995;0,017647224;0,03872021;0,49;0,49;0,49;0,49
0,005578435;0,01100679;0,025850048;0,052846171;0,040899781;0,01980709;0,039570871;0,48;0,49;0,49;0,49
0,005691384;0,01117475;0,02665717;0,05402147;0,04184426;0,02046362;0,03959613;0,46;0,48;0,50;0,49
0,005710135;0,011398743;0,029492829;0,054247819;0,042905614;0,021303229;0,0401931;0,45;0,47;0,49;0,47
0,005871785;0,011565786;0,029870257;0,0541139;0,04293239;0,020984952;0,040380981;0,46;0,47;0,48;0,50
0,005388138;0,011073019;0,023347;0,050444124;0,038187081;0,018534895;0,038412343;0,51;0,48;0,49;0,50
0,00483976;0,010778557;0,010838819;0,045369781;0,032627771;0,015075548;0,034860352;0,51;0,50;0,51;0,51
0,00474861;0,010201167;0,008554345;0,04430911;0,030896938;0,014963181;0,03493941;0,52;0,52;0,52;0,51
0,005784748;0,009743461;0,01926708;0,05479532;0,0399356;0,02459891;0,03221583;0,54;0,56;0,57;0,57
0,00609575;0,009622643;0,026766919;0,057767081;0,042271467;0,024735805;0,032967814;0,53;0,54;0,55;0,54
0,006244527;0,009864559;0,02972991;0,05858294;0,04295559;0,02578526;0,03309515;0,53;0,53;0,54;0,54
0,006512614;0,00987544;0,032027671;0,05921839;0,043429433;0,026473767;0,033598957;0,53;0,53;0,53;0,53
0,006678914;0,010145543;0,035020514;0,061226081;0,045415924;0,027056743;0,034268057;0,53;0,52;0,52;0,52
0,006322691;0,009688865;0,011161567;0,0487822;0,033036824;0,021393076;0,02980701;0,55;0,56;0,55;0,54
0,006039573;0,009619852;0,011423662;0,049554062;0,034134133;0,020999076;0,030082843;0,57;0,57;0,59;0,55
0,005913824;0,0095527;0,01210289;0,051528314;0,036096986;0,021314205;0,030762076;0,57;0,58;0,57;0,55
0,006226706;0,009290416;0,013300919;0,059268995;0,042734471;0,021842848;0,033096529;0,54;0,54;0,54;0,50
0,006470576;0,009604785;0,015418738;0,062201562;0,045787943;0,02134211;0,033384295;0,51;0,52;0,51;0,50
0,006780871;0,009491892;0,01333966;0,06313308;0,04943269;0,02123825;0,03365923;0,50;0,50;0,50;0,49
0,006931155;0,009416536;0,013874781;0,061978148;0,04873431;0,021829457;0,034044281;0,50;0,49;0,49;0,50
0,007068063;0,009621342;0,025120295;0,063252557;0,049780981;0,024608386;0,034401819;0,49;0,49;0,48;0,47
0,006894696;0,00955698;0,021721752;0,06136541;0,046610895;0,02438999;0,033780876;0,49;0,49;0,48;0,48
0,006627202;0,009671938;0,018278019;0,062725386;0,047626548;0,022173414;0,033670219;0,47;0,48;0,48;0,48
0,00658572;0,009851071;0,017850819;0,063252381;0,049458986;0,022427705;0,034798962;0,47;0,47;0,47;0,47
0,006396093;0,010001276;0,02488836;0,05720986;0,04502286;0,01879168;0,03458309;0,51;0,50;0,50;0,50
0,006497363;0,01005941;0,024646324;0,057504805;0,045307843;0,018767243;0,03466559;0,50;0,50;0,50;0,50
0,006585906;0,010188895;0,025445467;0,057986214;0,045898443;0,019148767;0,034912805;0,50;0,50;0,49;0,50
0,006321202;0,010252305;0,024103724;0,053920248;0,042786181;0,017849071;0,039930257;0,50;0,50;0,50;0,50
0,0061789;0,010092348;0,021898286;0,055257524;0,042116719;0,017820219;0,034907395;0,50;0,51;0,51;0,50
0,006308554;0,010176233;0,023699681;0,056905457;0,044149881;0,0189021;0,035503976;0,51;0,51;0,51;0,51
0,006324924;0,010207295;-0,073080567;0,056831048;0,04390341;0,018988424;0,034365724;0,50;0,51;0,51;0,51
0,006341666;0,010474038;-0,073359752;0,056790676;0,044090729;0,019087571;0,034606438;0,51;0,51;0,51;0,51
